Molecule ChEMBL ID,Molecule Name,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units
CHEMBL4106736,,COC[C@@H](NC(=O)Nc1cc2[nH]nc(NC(=O)OC)c2cn1)c1ccc(F)cc1,IC50,'=',1.1,nM
CHEMBL4111360,,COC(=O)Nc1n[nH]c2cc(NC(=O)N[C@H](C)c3cccc(F)c3)ncc12,IC50,'=',1.6,nM
CHEMBL4109725,,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(=O)N2CCOC[C@@H]2c2ccccc2)cc1,IC50,'=',91.2,nM
CHEMBL4111453,,C[C@@H](NC(=O)c1ccc(-c2nc([C@H]3CC[C@H](O)CC3)cnc2N)cc1F)c1cccc(Cl)c1,IC50,'=',1.68,nM
CHEMBL4112789,,Nc1ncc([C@H]2CC[C@H](O)CC2)nc1-c1ccc(C(=O)N[C@H](CO)c2cccc(Cl)c2)c(F)c1,IC50,'=',0.69,nM
CHEMBL3937459,,Nc1ncc([C@@H]2CC[C@H](O)[C@H](F)C2)nc1-c1ccc(C(=O)N[C@H](CO)c2cc(F)cc(Br)c2)c(F)c1,IC50,'=',0.924,nM
CHEMBL3913471,,Nc1ncc([C@@H]2CC[C@@H](O)[C@H](F)C2)nc1-c1ccc(C(=O)N[C@H](CO)c2cc(F)cc(I)c2)c(F)c1,IC50,'=',0.0176,nM
CHEMBL4111390,,COC[C@@H](NC(=O)Nc1cc2[nH]nc(N)c2c(C)n1)c1ccccc1,IC50,'=',3.0,nM
CHEMBL4110347,,Cn1cc(-c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4ccc(F)c(Cl)c4)c(F)c3)c2)cn1,IC50,'=',0.944,nM
CHEMBL4108919,,CC(C)Nc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(F)cc3)ncc12,IC50,'=',1.6,nM
CHEMBL4107768,,Cn1cc(-c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)C4CCCCC4)c(F)c3)c2)cn1,IC50,'=',157.0,nM
CHEMBL4107868,,C[C@@H](NC(=O)Nc1cc2[nH]nc(NCCC(=O)N(C)C)c2cn1)c1ccccc1,IC50,'=',3.1,nM
CHEMBL4111641,,Cc1nn(C)c(C)c1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CN)c3cccc(Cl)c3)c(F)c2)c1,IC50,'=',0.0364,nM
CHEMBL4111590,,C[C@@H](NC(=O)Nc1cc2[nH]nc(NC3CCSC3)c2cn1)c1ccccc1,IC50,'=',1.2,nM
CHEMBL4109846,,COC[C@@H](NC(=O)Nc1cc2[nH]nc(Nc3ccccc3C#N)c2cn1)c1ccccc1,IC50,'=',2280.0,nM
CHEMBL4108955,,Cc1nn(C)cc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3cccc(C(F)F)c3)c(F)c2)c1,IC50,'=',0.0707,nM
CHEMBL4111834,,COC(=O)Nc1n[nH]c2cc(NC(=O)N[C@H]3c4ccccc4OCC[C@H]3O)ncc12,IC50,'=',0.3,nM
CHEMBL4114254,,Nc1ncc([C@H]2CC[C@@H](O)CC2)nc1-c1ccc(C(=O)N[C@H](CO)c2cccc(C(F)(F)F)c2)c(F)c1,IC50,'=',1050.0,nM
CHEMBL4112411,,Nc1ncc([C@H]2CC[C@@H](O)CC2)nc1-c1ccc(C(=O)N[C@H](CO)c2cc(F)cc(I)c2)c(F)c1,IC50,'=',0.0956,nM
CHEMBL4111321,,CSC1CCN(c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)CC1,IC50,'=',15.1,nM
CHEMBL4110468,,CNC[C@@H](NC(=O)c1ccc(-c2nc(C3CCOCC3)cnc2N)cc1F)c1cc(F)cc(Br)c1,IC50,'=',0.0208,nM
CHEMBL4110343,,CCOc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,IC50,'=',6.3,nM
CHEMBL4107419,,COC[C@@H](NC(=O)Nc1cc2[nH]nc(OC(F)F)c2cn1)c1ccccc1,IC50,'=',5.29,nM
CHEMBL3929048,,CCOc1n[nH]c2cc(NC(=O)N[C@@H](COC)c3ccc(F)cc3)ncc12,IC50,'=',579.6,nM
CHEMBL4114063,,CC(C)C(=O)Nc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,IC50,'=',0.6,nM
CHEMBL4111101,,C[C@@H](NC(=O)Nc1cc2[nH]nc(NC3CCCNC3)c2cn1)c1ccccc1,IC50,'=',30.2,nM
CHEMBL4112098,,CC1=NOC(CNc2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)C1,IC50,'=',5.8,nM
CHEMBL4109847,,C[C@@H](NC(=O)Nc1cc2[nH]nc(NCc3ccncc3)c2cn1)c1ccccc1,IC50,'=',1.0,nM
CHEMBL4114908,,Nc1cc(-c2cc(C3CCOCC3)cnc2N)ccc1C(=O)N[C@H](CO)c1ccccc1,IC50,'=',5.24,nM
CHEMBL3980281,,CN1CC(NC(=O)c2ccc(-c3cc(-c4cnn(C)c4)cnc3N)cc2F)C(c2ccc(Cl)c(F)c2)C1,IC50,'=',10300.0,nM
CHEMBL4115289,,NC[C@@H](NC(=O)c1ccc(-c2nc(C3CCCCC3)cnc2N)cc1F)c1cccc(Cl)c1,IC50,'=',0.0505,nM
CHEMBL4107676,,Cn1nccc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CN)c3cccc(Cl)c3)c(F)c2)c1,IC50,'=',0.0209,nM
CHEMBL4106946,,CO[C@H]1CC[C@H](c2cnc(N)c(-c3ccc(C(=O)N[C@H](CNC(C)=O)c4cccc(Cl)c4)c(F)c3)n2)CC1,IC50,'=',0.249,nM
CHEMBL4108313,,NC[C@@H](NC(=O)c1ccc(-c2nc(C3CCOCC3)cnc2N)cc1F)c1cccc(Br)c1,IC50,'=',0.02,nM
CHEMBL4112784,,CCNc1n[nH]c2cc(NC(=O)N[C@H](COC)c3ccc(F)cc3)ncc12,IC50,'=',80.9,nM
CHEMBL3893851,,CC1(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4ccccc4)c(F)c3)c2)CCOCC1,IC50,'=',3.61,nM
CHEMBL3917060,,Nc1ncc(C2CCC3(CC2)OCCO3)nc1-c1ccc(C(=O)NCc2ccccc2)c(F)c1,IC50,'=',204.0,nM
CHEMBL4106645,,Nc1ncc([C@H]2CC[C@@H](O)CC2)nc1-c1ccc(C(=O)N[C@H](CO)c2cccc(Cl)c2)c(F)c1,IC50,'=',1.28,nM
CHEMBL3185338,,CCNC(=O)Nc1ccc2ncc(Nc3ccc(C)cc3)nc2n1,IC50,'=',18700.0,nM
CHEMBL3695634,,CCNC(=O)Nc1ccc2ncc(Nc3ccc(O)cc3)nc2n1,IC50,'=',19600.0,nM
CHEMBL3695635,,CCNC(=O)Nc1ccc2ncc(Nc3ccc(C)cn3)nc2n1,IC50,'=',19400.0,nM
CHEMBL4108026,,COCCOc1n[nH]c2cc(NC(=O)N[C@H](CO)c3ccccc3)ncc12,IC50,'=',0.8,nM
CHEMBL4115383,,CC(=O)Nc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,IC50,'=',0.66,nM
CHEMBL4115379,,COC[C@@H](NC(=O)Nc1cc2[nH]nc(NC(C)=O)c2cn1)c1ccc(F)cc1,IC50,'=',0.56,nM
CHEMBL4112905,,C[C@@H](NC(=O)Nc1cc2[nH]nc(NS(=O)(=O)C3CCC3)c2cn1)c1ccccc1,IC50,'=',424.0,nM
CHEMBL4109941,,C[C@@H](NC(=O)Nc1cc2[nH]nc(N)c2c(CO)n1)c1ccccc1,IC50,'=',0.5,nM
CHEMBL4527526,,Cc1n[nH]c(C)c1Nc1nccc(-c2ccn([C@H](CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1,IC50,'=',240.0,nM
CHEMBL4225250,,O=C(CN1CC[C@@H](CNc2ccc3[nH]nc(-c4ccc(F)cc4)c3c2)C1)N1CCN(c2ccc(-c3ncccn3)cc2)CC1,IC50,'=',960.0,nM
CHEMBL4228453,,CN(C)C1(C(=O)Nc2ccc3[nH]nc(-c4ccc(F)cc4)c3c2)CCN(CC(=O)N2CC=C(c3ccc(-c4ncccn4)cc3)CC2)C1,IC50,'=',21.0,nM
CHEMBL3608463,,O=C1c2cc(-c3ccnc(NC4CC5(COC5)C4)n3)cn2CCCN1[C@H](CO)c1ccccc1,IC50,'=',0.04,nM
CHEMBL3608462,,O=C1c2cc(-c3ccnc(NC4CCOCC4)n3)cn2CCCN1[C@H](CO)c1ccccc1,IC50,'=',0.033,nM
CHEMBL4227869,,O=C(Nc1ccc2[nH]nc(-c3ccc(F)cc3)c2c1)C1CN(CC(=O)N2CC=C(c3ccc(-c4ncccn4)cc3)CC2)CCS1,IC50,'=',1311.0,nM
CHEMBL4535176,,O=C1c2cc(-c3ccnc(NC4CCOCC4)n3)ccc2CN1Cc1ccc(F)c(Cl)c1,IC50,'=',2.9,nM
CHEMBL3680614,,CC(=O)OC[C@H](c1ccc(Cl)c(F)c1)n1ccc(-c2ccnc(Nc3ccnn3C)n2)cc1=O,IC50,'=',9.8,nM
CHEMBL4108518,,O=C(Nc1cc2[nH]nc(OCC(F)F)c2cn1)N[C@H]1c2ccccc2OCC[C@H]1O,IC50,'=',0.6,nM
CHEMBL3948377,,Cc1nc(NC(=O)N[C@@H](c2ccc(F)cc2)C(C)(C)O)cc2[nH]nc(N3CCC3)c12,IC50,'=',1.3,nM
CHEMBL4107724,,C[C@@H](NC(=O)Nc1cc2[nH]nc(NCC3CC(C(C)(C)O)C3)c2cn1)c1ccccc1,IC50,'=',12.0,nM
CHEMBL4109342,,C[C@@H](NC(=O)Nc1cc2[nH]nc(NC3CCNC3)c2cn1)c1ccccc1,IC50,'=',102.0,nM
CHEMBL4112204,,CC(C)Nc1ncc2c(n1)CN(C(=O)NC[C@H](c1ccc(C(F)(F)F)c(F)c1)N1CCCC1)CC2,IC50,'=',409.0,nM
CHEMBL4114356,,Cc1cc([C@@H](C)NC(=O)Nc2cc3[nH]nc(N)c3cn2)ccc1Cl,IC50,'=',2.3,nM
CHEMBL3984395,,COC(=O)Nc1n[nH]c2cc(NC(=O)NCc3ccccc3OC(F)F)ncc12,IC50,'=',2.5,nM
CHEMBL4114512,,COCC(=O)Nc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,IC50,'=',2.2,nM
CHEMBL4107882,,C[C@H](Nc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12)C(F)F,IC50,'=',2.2,nM
CHEMBL4109269,,CC(C)CN1C[C@H](NC(=O)Nc2cc3[nH]nc(OCC(F)F)c3cn2)[C@@H](c2ccccc2)C1,IC50,'=',133.3,nM
CHEMBL4109731,,COc1n[nH]c2cc(NC(=O)N[C@@H]3CCCN(Cc4ccccc4F)C3)ncc12,IC50,'=',5.9,nM
CHEMBL3954392,,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C3(O)CC3)ncc12,IC50,'=',9.4,nM
CHEMBL4111711,,COc1ccccc1Nc1nc(NC(=O)N[C@H](C)c2ccccc2)cc2[nH]nc(OC)c12,IC50,'=',50.4,nM
CHEMBL3974478,,CN1CC[C@@H](c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)c2)CC1=O,IC50,'=',4.1,nM
CHEMBL4115416,,C[C@@H](NC(=O)c1ccc(-c2nc(C3=CCOCC3)cnc2N)cc1F)c1cc(F)cc(S(C)(=O)=O)c1,IC50,'=',0.503,nM
CHEMBL3957769,,C[C@@H](NC(=O)c1ccc(-c2cc([C@@H]3CCC(=O)N(C)C3)cnc2N)cc1F)c1cccc(Cl)c1,IC50,'=',1.26,nM
CHEMBL4108402,,Nc1ncc([C@@H]2CC[C@@H](O)C(F)(F)C2)nc1-c1ccc(C(=O)N[C@H](CO)c2cc(F)cc(I)c2)c(F)c1,IC50,'=',0.0581,nM
CHEMBL3967502,,Nc1ncc([C@H]2CCC(=O)NC2)nc1-c1ccc(C(=O)N[C@H](CO)c2cc(F)cc(I)c2)c(F)c1,IC50,'=',0.039,nM
CHEMBL3943715,,Nc1ncc(C2CCC(O)CC2)nc1-c1ccc(C(=O)N[C@H]2C[C@@H]2c2ccccc2)c(F)c1,IC50,'=',0.152,nM
CHEMBL3957670,,Cc1nn(C(F)F)cc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3cc(F)cc(CF)c3)c(F)c2)c1,IC50,'=',0.0104,nM
CHEMBL4115079,,Cn1cc(-c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cc(F)cc(C(F)F)c4)c(F)c3)c2)cn1,IC50,'=',0.106,nM
CHEMBL4106814,,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(=O)N[C@H](CO)c2cccc(CF)c2)c(F)c1,IC50,'=',0.0197,nM
CHEMBL4111166,,NC[C@@H](NC(=O)c1ccc(-c2nc([C@@H]3CC[C@@H](O)[C@H](F)C3)cnc2N)cc1F)c1cc(F)cc(I)c1,IC50,'=',0.005,nM
CHEMBL4108467,,Nc1ncc([C@H]2CC[C@H](O)CC2)nc1-c1ccc(C(=O)N[C@H](CO)c2cccc(C(F)F)c2)c(F)c1,IC50,'=',0.105,nM
CHEMBL4108926,,CC(=O)NC[C@@H](NC(=O)c1ccc(-c2nc(C3CCOCC3)cnc2N)cc1F)c1cc(F)cc(Br)c1,IC50,'=',0.0201,nM
CHEMBL4112792,,COC(=O)NC[C@@H](NC(=O)c1ccc(-c2nc(C3CCOCC3)cnc2N)cc1F)c1cccc(Br)c1,IC50,'=',0.225,nM
CHEMBL4114886,,CN(C(=O)c1ccc(-c2nc(C3CCOCC3)cnc2N)cc1F)[C@H](CO)c1ccccc1,IC50,'=',12.3,nM
CHEMBL4112456,,COC(=O)N1CCC(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)n2)CC1,IC50,'=',0.35,nM
CHEMBL3907549,,C[C@H]1C[C@@H](c2cnc(N)c(-c3ccc(C(=O)NCc4cccc(S(C)(=O)=O)c4)cc3)n2)CCO1,IC50,'=',76.9,nM
CHEMBL4109430,,Nc1ncc(C2CCNC(=O)C2)cc1-c1ccc(C(=O)N[C@H](CO)c2cccc(Cl)c2)c(F)c1,IC50,'=',0.34,nM
CHEMBL4107745,,Cc1nn(C)cc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CN)c3ccccc3)c(F)c2)c1,IC50,'=',0.38,nM
CHEMBL4107018,,Nc1ncc([C@H]2CC[C@H](O)CC2)cc1-c1ccc(C(=O)N[C@H](CO)c2cc(F)cc(Br)c2)c(F)c1,IC50,'=',0.0701,nM
CHEMBL4112674,,CCn1cc(-c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(F)c4)c(F)c3)c2)cn1,IC50,'=',1.95,nM
CHEMBL4114979,,Cn1ccc(-c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)c2)n1,IC50,'=',0.0937,nM
CHEMBL3654689,,Cc1cc(-c2n[nH]c3cc(NC(=O)NC=C4CC4)ncc23)ccn1,IC50,'=',480.7,nM
CHEMBL3654746,,Cc1cc(-c2n[nH]c3c(F)c(NC(=O)N[C@H](C)c4ccccc4)ncc23)ccn1,IC50,'=',0.2351,nM
CHEMBL4475587,,Cc1cc(-c2n[nH]c3cc(Nc4nccs4)ncc23)ccn1,IC50,'=',56.0,nM
CHEMBL4112587,,CC[C@@H](NC(=O)c1ccc2cnc(NC3CCOCC3)cc2n1)c1ccc(OC)c(F)c1,IC50,'=',2.1,nM
CHEMBL4115564,,CC[C@@H](NC(=O)c1ccc2cnc(NC3CCOCC3)cc2c1)c1ccc(Cl)c(F)c1,IC50,'=',2.5,nM
CHEMBL3604847,,O=c1cc(N2CCc3[nH]nc(-c4ccncc4)c3C2)ccn1Cc1ccccc1,IC50,'=',3.0,nM
CHEMBL3604850,,O=c1cc(N2CCc3[nH]nc(-c4ccncc4)c3C2)ccn1Cc1cccc(Cl)c1,IC50,'=',0.3,nM
CHEMBL3695659,,CCNC(=O)Nc1ccc2ncc(Nc3ccccc3C)nc2n1,IC50,'=',5800.0,nM
CHEMBL3654675,,C[C@@H](NC(=O)Nc1cc2[nH]ncc2cn1)c1ccc(F)cc1,IC50,'=',835.5,nM
CHEMBL3654696,,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccc5ccccc5c4)ncc23)ccn1,IC50,'=',2.737,nM
CHEMBL3654744,,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cc[n+]([O-])cc3)c2cn1)c1ccccc1,IC50,'=',0.383,nM
CHEMBL3654748,,C[C@@H](NC(=O)Nc1cc2[nH]nc(C(=O)NCc3nc4ccncc4[nH]3)c2cn1)c1ccccc1,IC50,'=',5.473,nM
CHEMBL3654749,,CSC1CN(C(=O)c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)C1,IC50,'=',501.2,nM
CHEMBL3945348,,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(NC(C)C(F)(F)F)nc3c2)c2cnn(C)c2)cc1F,IC50,'=',13.6,nM
CHEMBL3900450,,COc1ccc([C@H](NC(=O)c2ccc3cnc(NC4CCOCC4)nc3c2)c2cnn(C)c2)cc1F,IC50,'=',1.1,nM
CHEMBL3910050,,COc1ccc([C@H](NC(=O)c2cc(F)c3cnc(NC4CCOCC4)nc3c2)c2cnco2)cc1F,IC50,'=',1.3,nM
CHEMBL4112286,,COC(=O)N[C@H]1CC[C@@H](c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)n2)CC1,IC50,'=',1.57,nM
CHEMBL4107690,,C[C@@H](NC(=O)c1ccc(-c2cc([C@H]3CC[C@H](O)CC3)cnc2N)cc1F)c1cc(F)cc(S(C)(=O)=O)c1,IC50,'=',0.345,nM
CHEMBL3950434,,COCCNC(=O)Nc1cc2[nH]nc(N3CCCC3)c2cn1,IC50,'=',104.6,nM
CHEMBL3903269,,CN1C[C@@H](c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)c2)CCC1=O,IC50,'=',1.6,nM
CHEMBL3953819,,CC(Nc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C(C)(C)O)ncc12)C(F)(F)F,IC50,'=',0.7,nM
CHEMBL3984501,,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CC4CC3CO4)c2cn1)c1ccc(F)cc1,IC50,'=',0.8,nM
CHEMBL4113555,,C[C@@H](NC(=O)Nc1cc2[nH]nc(OC3CCC(C#N)CC3)c2cn1)c1ccccc1,IC50,'=',25.3,nM
CHEMBL4109236,,O=C(Nc1cc2[nH]nc(OC3CCOCC3)c2cn1)N[C@H](COC(F)F)c1ccccc1,IC50,'=',0.7,nM
CHEMBL3952538,,COc1n[nH]c2cc(NC(=O)NC(c3ccc(F)cc3)C(C)O)ncc12,IC50,'=',13.4,nM
CHEMBL4109127,,Cc1c(-c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4ccccc4)c(F)c3)n2)cnn1C,IC50,'=',0.73,nM
CHEMBL4109063,,Cn1cc(-c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)c2)cn1,IC50,'=',0.191,nM
CHEMBL4115445,,Cn1nncc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3cccc(F)c3)c(F)c2)c1,IC50,'=',1.91,nM
CHEMBL3970580,,NC(=O)c1ccc(-c2nc(C3CCOCC3)cnc2N)cc1F,IC50,'=',151.0,nM
CHEMBL4110972,,COc1n[nH]c2cc(NC(=O)N[C@H](c3ccccc3)C3(O)CCC3)nc(CO)c12,IC50,'=',2743.0,nM
CHEMBL3911883,,COCCOc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C3(O)CC3)ncc12,IC50,'=',2.0,nM
CHEMBL3628257,,Fc1cc(-c2cnc3[nH]ccc3n2)ccn1,IC50,'=',21600.0,nM
CHEMBL3628368,,c1cncc(-c2c[nH]c3ncc(-c4cn[nH]c4)nc23)c1,IC50,'=',280.0,nM
CHEMBL3628379,,CC(C)Cn1cc(-c2c[nH]c3ncc(-c4ccncc4)nc23)cn1,IC50,'=',91.0,nM
CHEMBL3628382,,c1ccc(CCn2cc(-c3c[nH]c4ncc(-c5ccncc5)nc34)cn2)cc1,IC50,'=',2000.0,nM
CHEMBL3955508,,O=C(N[C@@H](c1ccc(Cl)c(Cl)c1)c1cnco1)N1CCc2cnc(NC3CCOCC3)nc2C1,IC50,'=',1.1,nM
CHEMBL4112304,,C[C@@H](NC(=O)Nc1cc2[nH]nc(NC(=O)C3CCCC3)c2cn1)c1ccccc1,IC50,'=',1.2,nM
CHEMBL4108492,,C[C@@H](NC(=O)Nc1cc2[nH]nc(NC(=O)Cc3ccc(F)cc3)c2cn1)c1ccccc1,IC50,'=',0.5,nM
CHEMBL4110613,,C[C@@H](NC(=O)Nc1cc2[nH]nc(NC(=O)c3ccncc3)c2cn1)c1ccccc1,IC50,'=',2.9,nM
CHEMBL4113863,,C[C@@H](NC(=O)Nc1cc2[nH]nc(N)c2cn1)c1cccc(Cl)c1,IC50,'=',5.6,nM
CHEMBL4109588,,C[C@@H](NC(=O)Nc1cc2[nH]nc(Nc3ccc(C#N)nc3)c2cn1)c1ccccc1,IC50,'=',367.0,nM
CHEMBL4108242,,C[C@@H](NC(=O)Nc1cc2[nH]nc(NC(=O)OC3CCOC3)c2cn1)c1ccc(F)cc1,IC50,'=',15.3,nM
CHEMBL3928522,,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(NC(=O)OCC(F)F)c2cn1)c1ccc(F)cc1,IC50,'=',1.5,nM
CHEMBL4109704,,C[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCC(O)CC3)c2cn1)c1ccccc1,IC50,'=',2.4,nM
CHEMBL4112229,,C[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCC(C)(O)CC3)c2cn1)c1ccccc1,IC50,'=',21.5,nM
CHEMBL3892204,,CCNc1n[nH]c2cc(NC(=O)N[C@@H](c3ccc(F)cc3)C(C)(C)O)ncc12,IC50,'=',0.4,nM
CHEMBL4106529,,CC(CCl)Nc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,IC50,'=',3.1,nM
CHEMBL4114633,,COC(=O)Nc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(Cl)cc3)ncc12,IC50,'=',5.2,nM
CHEMBL4106914,,C[C@@H](NC(=O)Nc1cc2[nH]nc(NC(=O)N[C@H](C)c3ccc(Cl)c(O)c3)c2cn1)c1ccc(Cl)c(O)c1,IC50,'=',461.0,nM
CHEMBL4110533,,CCNC(=O)Nc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,IC50,'=',5.6,nM
CHEMBL4108268,,C[C@@H](NC(=O)Nc1cc2[nH]nc(NCc3cccnc3)c2cn1)c1ccccc1,IC50,'=',0.7,nM
CHEMBL4109871,,COC(=O)Nc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(Cl)c(OC)c3)ncc12,IC50,'=',5.2,nM
CHEMBL4113059,,COC[C@@H](NC(=O)Nc1cc2[nH]nc(NC3CC3)c2cn1)c1ccccc1,IC50,'=',1.0,nM
CHEMBL4110248,,Cc1nc(NC(=O)N[C@H](C)c2ccccc2)cc2[nH]nc(N3CCCC3C(=O)O)c12,IC50,'=',74.7,nM
CHEMBL4111742,,CNc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(Cl)cc3)ncc12,IC50,'=',7.8,nM
CHEMBL4115446,,C[C@@H](NC(=O)Nc1cc2[nH]nc(NCC(=O)N(C)C)c2cn1)c1ccccc1,IC50,'=',18.3,nM
CHEMBL4109931,,CCN(C(C)=O)c1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,IC50,'=',33.3,nM
CHEMBL4114911,,Nc1n[nH]c2c(Cl)c(NC(=O)N[C@H](COC(F)F)c3ccccc3)ncc12,IC50,'=',52.2,nM
CHEMBL3940265,,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCC(F)(F)CC3)c2cn1)c1ccccc1,IC50,'=',0.4,nM
CHEMBL4110330,,C[C@@H](NC(=O)Nc1cc2[nH]nc3c2c(n1)COC(=O)N3)c1ccccc1,IC50,'=',1.1,nM
CHEMBL4108569,,O=C(Nc1cc2[nH]nc(NC(=O)N3CC(F)(F)C3)c2cn1)N[C@H]1c2ccccc2OCC[C@H]1O,IC50,'=',0.3,nM
CHEMBL4110681,,CC(CC1CCCCN1)Nc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,IC50,'=',38.2,nM
CHEMBL3944707,,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCC3)c2cn1)c1ccccc1,IC50,'=',1.6,nM
CHEMBL3974074,,Cc1nc(NC(=O)N[C@@H](c2ccccc2)C(C)(C)O)cc2[nH]nc(N3CCOCC3)c12,IC50,'=',0.3,nM
CHEMBL3977991,,CC(=O)Nc1n[nH]c2cc(NC(=O)N[C@@H](C)c3ccccc3)ncc12,IC50,'=',0.8,nM
CHEMBL4107463,,O=C(Nc1cc2[nH]nc(Nc3ccccc3Cl)c2cn1)N[C@@H]1CCCOc2ccccc21,IC50,'=',60.1,nM
CHEMBL4213970,MK-8353,CS[C@@]1(C(=O)Nc2ccc3[nH]nc(-c4ccc(OC(C)C)nc4)c3c2)CCN(CC(=O)N2CC=C(c3ccc(-c4ncn(C)n4)cc3)CC2)C1,IC50,'=',7.0,nM
CHEMBL4209049,,CS[C@@]1(C(=O)Nc2ccc3[nH]nc(-c4ccc(OC(C)C)nc4)c3c2)CCN(CC(=O)N2CC=C(c3ccc(-c4ncccn4)cc3)CC2)C1,IC50,'=',13.0,nM
CHEMBL3658852,,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4c5ccccc5C[C@H]4N(C)C)ncc23)ccn1,IC50,'=',11.29,nM
CHEMBL3663101,,C[C@@H](NC(=O)Nc1cc2[nH]nc(C3=CNCN=C3)c2cn1)c1ccc(F)cc1,IC50,'=',9.132,nM
CHEMBL3932527,,Cn1cc(-c2cnc(N)c(-c3ccc(C(=O)NCc4ccsc4)c(F)c3)c2)cn1,IC50,'=',28.5,nM
CHEMBL4110762,,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(=O)N[C@H](CO)C2CCCCC2)c(F)c1,IC50,'=',26.5,nM
CHEMBL4110945,,CCNc1n[nH]c2cc(NC(=O)N[C@H](CO)c3ccccc3)ncc12,IC50,'=',0.7,nM
CHEMBL3658773,,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC4CNC(c5ccccc5)C4)ncc23)ccn1,IC50,'=',5.693,nM
CHEMBL3658812,,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cncnc4)ncc23)ccn1,IC50,'=',3.729,nM
CHEMBL3662971,,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccc(Cl)cc4C)ncc23)ccn1,IC50,'=',2.454,nM
CHEMBL3663082,,CO[C@H](C)CNC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,IC50,'=',1.302,nM
CHEMBL3933118,,Nc1ncc([C@H]2CCS(=O)(=O)C2)cc1-c1ccc(C(=O)NCc2ccccc2)c(F)c1,IC50,'=',354.0,nM
CHEMBL3972085,,CC(O)Cc1cnc(N)c(-c2ccc(C(=O)NCc3ccccc3)c(F)c2)n1,IC50,'=',581.0,nM
