Names	total	elements
		CHEMBL511269
		CHEMBL429446
		CHEMBL198877
		CHEMBL4783853
		CHEMBL222501
		CHEMBL1088337
		CHEMBL4103381
		CHEMBL92635
		CHEMBL3597498
		CHEMBL2024376
		CHEMBL1087290
		CHEMBL1442416
		CHEMBL1093458
		CHEMBL1086774
		CHEMBL1782331
		CHEMBL433581
		CHEMBL4449964
		CHEMBL4749445
		CHEMBL364110
		CHEMBL4174789
		CHEMBL202500
		CHEMBL4742785
		CHEMBL3657154
		CHEMBL63768
		CHEMBL3427403
		CHEMBL34679
		CHEMBL372808
		CHEMBL181944
		CHEMBL1365444
		CHEMBL494717
		CHEMBL1544241
		CHEMBL3586194
		CHEMBL1484998
		CHEMBL1333846
		CHEMBL204642
		CHEMBL4091477
		CHEMBL4162508
		CHEMBL361762
		CHEMBL5077058
		CHEMBL5083006
		CHEMBL4225431
		CHEMBL691
		CHEMBL4172852
		CHEMBL471627
		CHEMBL184491
		CHEMBL4862431
		CHEMBL1299808
		CHEMBL4786058
		CHEMBL3622997
		CHEMBL463804
		CHEMBL3623002
		CHEMBL93326
		CHEMBL1096975
		CHEMBL1310171
		CHEMBL4224880
		CHEMBL209530
		CHEMBL377254
		CHEMBL3427411
		CHEMBL3897416
		CHEMBL189822
		CHEMBL4063001
		CHEMBL5177732
		CHEMBL3581693
		CHEMBL4281803
		CHEMBL363872
		CHEMBL4160292
		CHEMBL4878251
		CHEMBL222452
		CHEMBL191905
		CHEMBL3193600
		CHEMBL180973
		CHEMBL208929
		CHEMBL4850252
		CHEMBL5087363
		CHEMBL523654
		CHEMBL4640476
		CHEMBL3589367
		CHEMBL193482
		CHEMBL3427402
		CHEMBL3427407
		CHEMBL3774494
		CHEMBL4077815
		CHEMBL1559976
		CHEMBL212392
		CHEMBL188951
		CHEMBL3978054
		CHEMBL4469862
		CHEMBL2403362
		CHEMBL3827286
		CHEMBL209623
		CHEMBL186073
		CHEMBL92660
		CHEMBL1406018
		CHEMBL4777139
		CHEMBL65868
		CHEMBL1322601
		CHEMBL520169
		CHEMBL494492
		CHEMBL1467399
		CHEMBL4077512
		CHEMBL1587260
		CHEMBL206439
		CHEMBL3427501
		CHEMBL385680
		CHEMBL1449807
		CHEMBL3657182
		CHEMBL121978
		CHEMBL180707
		CHEMBL435090
		CHEMBL215802
		CHEMBL4073373
		CHEMBL5175759
		CHEMBL93266
		CHEMBL4776513
		CHEMBL380358
		CHEMBL200232
		CHEMBL207324
		CHEMBL4793030
		CHEMBL4541930
		CHEMBL1579818
		CHEMBL438616
		CHEMBL4564477
		CHEMBL194334
		CHEMBL4092625
		CHEMBL245133
		CHEMBL4170549
		CHEMBL3189821
		CHEMBL597498
		CHEMBL206227
		CHEMBL380032
		CHEMBL495137
		CHEMBL4208593
		CHEMBL4554684
		CHEMBL377046
		CHEMBL4867106
		CHEMBL186945
		CHEMBL1420411
		CHEMBL1349347
		CHEMBL213529
		CHEMBL188299
		CHEMBL191238
		CHEMBL1341487
		CHEMBL4584370
		CHEMBL4165523
		CHEMBL184360
		CHEMBL1586766
		CHEMBL3427390
		CHEMBL4448178
		CHEMBL4070169
		CHEMBL3856091
		CHEMBL3427399
		CHEMBL4286596
		CHEMBL203748
		CHEMBL93705
		CHEMBL3774642
		CHEMBL3360846
		CHEMBL1320937
		CHEMBL1085161
		CHEMBL4547986
		CHEMBL5072739
		CHEMBL5206519
		CHEMBL340606
		CHEMBL4452393
		CHEMBL101
		CHEMBL425399
		CHEMBL330307
		CHEMBL1547093
		CHEMBL5191700
		CHEMBL328388
		CHEMBL1463596
		CHEMBL183049
		CHEMBL4646745
		CHEMBL3827633
		CHEMBL1482875
		CHEMBL178857
		CHEMBL5094275
		CHEMBL5171948
		CHEMBL1575022
		CHEMBL222580
		CHEMBL187978
		CHEMBL5196022
		CHEMBL65657
		CHEMBL4756084
		CHEMBL1465900
		CHEMBL4076693
		CHEMBL4780809
		CHEMBL4075777
		CHEMBL4643970
		CHEMBL3578295
		CHEMBL3623003
		CHEMBL469512
		CHEMBL2071174
		CHEMBL4648503
		CHEMBL195371
		CHEMBL91452
		CHEMBL4791503
		CHEMBL4785486
		CHEMBL5189869
		CHEMBL4579002
		CHEMBL3657163
		CHEMBL4444460
		CHEMBL211358
		CHEMBL187087
		CHEMBL244971
		CHEMBL315866
		CHEMBL362966
		CHEMBL293388
		CHEMBL4791571
		CHEMBL4747810
		CHEMBL1564026
		CHEMBL4172909
		CHEMBL1309506
		CHEMBL4165041
		CHEMBL202673
		CHEMBL361258
		CHEMBL370039
		CHEMBL4170305
		CHEMBL241256
		CHEMBL4790076
		CHEMBL426626
		CHEMBL183489
		CHEMBL3657185
		CHEMBL91758
		CHEMBL327320
		CHEMBL397343
		CHEMBL372304
		CHEMBL4173984
		CHEMBL198411
		CHEMBL378473
		CHEMBL5094443
		CHEMBL5085311
		CHEMBL4164447
		CHEMBL4878662
		CHEMBL4228954
		CHEMBL470783
		CHEMBL191714
		CHEMBL4243051
		CHEMBL5092334
		CHEMBL4087507
		CHEMBL1403999
		CHEMBL178470
		CHEMBL494705
		CHEMBL1304227
		CHEMBL1215130
		CHEMBL494320
		CHEMBL93546
		CHEMBL5199803
		CHEMBL442037
		CHEMBL1373202
		CHEMBL361078
		CHEMBL3774659
		CHEMBL184372
		CHEMBL198914
		CHEMBL1397845
		CHEMBL2071173
		CHEMBL1385373
		CHEMBL1081361
		CHEMBL4790191
		CHEMBL5082245
		CHEMBL285632
		CHEMBL3775464
		CHEMBL4877338
		CHEMBL385358
		CHEMBL4792890
		CHEMBL4543969
		CHEMBL183388
		CHEMBL3657139
		CHEMBL3586192
		CHEMBL195466
		CHEMBL1348802
		CHEMBL4071813
		CHEMBL83623
		CHEMBL1083497
		CHEMBL2403360
		CHEMBL2181928
		CHEMBL180300
		CHEMBL2441812
		CHEMBL85536
		CHEMBL205137
		CHEMBL194718
		CHEMBL1301796
		CHEMBL4780699
		CHEMBL3427413
		CHEMBL5174584
		CHEMBL371305
		CHEMBL3939621
		CHEMBL4175025
		CHEMBL1606939
		CHEMBL3427398
		CHEMBL3657180
		CHEMBL4533684
		CHEMBL214291
		CHEMBL1669762
		CHEMBL1381306
		CHEMBL522471
		CHEMBL121720
		CHEMBL241300
		CHEMBL1450791
		CHEMBL3622992
		CHEMBL214693
		CHEMBL4443826
		CHEMBL1340515
		CHEMBL204056
		CHEMBL85650
		CHEMBL4871601
		CHEMBL1390198
		CHEMBL2441819
		CHEMBL4238322
		CHEMBL5085178
		CHEMBL81591
		CHEMBL426073
		CHEMBL234527
		CHEMBL92720
		CHEMBL3648370
		CHEMBL3775344
		CHEMBL419110
		CHEMBL4443694
		CHEMBL1476347
		CHEMBL1475062
		CHEMBL201834
		CHEMBL1087289
		CHEMBL94280
		CHEMBL1505467
		CHEMBL3657169
		CHEMBL4207109
		CHEMBL369979
		CHEMBL231810
		CHEMBL426641
		CHEMBL4468700
		CHEMBL184367
		CHEMBL195154
		CHEMBL4849503
		CHEMBL3657157
		CHEMBL101382
		CHEMBL4101120
		CHEMBL202007
		CHEMBL183152
		CHEMBL4202758
		CHEMBL363367
		CHEMBL203072
		CHEMBL523707
		CHEMBL1306474
		CHEMBL365045
		CHEMBL1493034
		CHEMBL4764022
		CHEMBL2313450
		CHEMBL1509933
		CHEMBL3657183
		CHEMBL3775824
		CHEMBL1326803
		CHEMBL1318598
		CHEMBL213051
		CHEMBL216279
		CHEMBL522823
		CHEMBL315271
		CHEMBL1438401
		CHEMBL1083187
		CHEMBL316119
		CHEMBL362507
		CHEMBL384708
		CHEMBL33890
		CHEMBL1818254
		CHEMBL1466928
		CHEMBL377475
		CHEMBL1471823
		CHEMBL178334
		CHEMBL1393628
		CHEMBL522990
		CHEMBL4866232
		CHEMBL520107
		CHEMBL4073395
		CHEMBL1442697
		CHEMBL1389780
		CHEMBL219577
		CHEMBL3360849
		CHEMBL313825
		CHEMBL430395
		CHEMBL4850919
		CHEMBL4743379
		CHEMBL4206696
		CHEMBL3827692
		CHEMBL3774777
		CHEMBL4444074
		CHEMBL3578284
		CHEMBL4091321
		CHEMBL356693
		CHEMBL103
		CHEMBL484451
		CHEMBL33899
		CHEMBL4066683
		CHEMBL180146
		CHEMBL5205546
		CHEMBL93826
		CHEMBL3189442
		CHEMBL4800401
		CHEMBL1596554
		CHEMBL77794
		CHEMBL1468124
		CHEMBL4067222
		CHEMBL150279
		CHEMBL4794674
		CHEMBL1585431
		CHEMBL1455614
		CHEMBL360189
		CHEMBL1572777
		CHEMBL198680
		CHEMBL206546
		CHEMBL206727
		CHEMBL1082539
		CHEMBL189024
		CHEMBL362428
		CHEMBL3775978
		CHEMBL3622999
		CHEMBL188900
		CHEMBL378883
		CHEMBL1486906
		CHEMBL4101697
		CHEMBL181936
		CHEMBL3191473
		CHEMBL4518283
		CHEMBL4516755
		CHEMBL512579
		CHEMBL4793264
		CHEMBL1310614
		CHEMBL381720
		CHEMBL1299346
		CHEMBL1531555
		CHEMBL2403348
		CHEMBL1580543
		CHEMBL1087682
		CHEMBL5187730
		CHEMBL1533166
		CHEMBL4588281
		CHEMBL3597507
		CHEMBL589158
		CHEMBL4279757
		CHEMBL206648
		CHEMBL196742
		CHEMBL364329
		CHEMBL1452952
		CHEMBL369724
		CHEMBL2071181
		CHEMBL184202
		CHEMBL4161973
		CHEMBL377224
		CHEMBL28
		CHEMBL153062
		CHEMBL1097751
		CHEMBL187671
		CHEMBL380188
		CHEMBL438977
		CHEMBL1412224
		CHEMBL3622364
		CHEMBL1258783
		CHEMBL66598
		CHEMBL202400
		CHEMBL144431
		CHEMBL388474
		CHEMBL33888
		CHEMBL4069258
		CHEMBL4851230
		CHEMBL4093325
		CHEMBL551269
		CHEMBL1367559
		CHEMBL192877
		CHEMBL195289
		CHEMBL1574512
		CHEMBL4169053
		CHEMBL94080
		CHEMBL1475434
		CHEMBL4757503
		CHEMBL1086389
		CHEMBL4451300
		CHEMBL1427879
		CHEMBL1495161
		CHEMBL1087919
		CHEMBL5171558
		CHEMBL226329
		CHEMBL1356953
		CHEMBL1324414
		CHEMBL380838
		CHEMBL1448466
		CHEMBL2079587
		CHEMBL1580991
		CHEMBL4780170
		CHEMBL1361641
		CHEMBL494911
		CHEMBL190038
		CHEMBL3775283
		CHEMBL1334162
		CHEMBL188619
		CHEMBL93230
		CHEMBL4744609
		CHEMBL1405
		CHEMBL381697
		CHEMBL178679
		CHEMBL4224834
		CHEMBL3261407
		CHEMBL4063616
		CHEMBL369935
		CHEMBL5088613
		CHEMBL187115
		CHEMBL3666807
		CHEMBL4483315
		CHEMBL1564209
		CHEMBL328190
		CHEMBL1085669
		CHEMBL242818
		CHEMBL5184399
		CHEMBL1086744
		CHEMBL4070586
		CHEMBL4212447
		CHEMBL4475271
		CHEMBL1429596
		CHEMBL1572214
		CHEMBL206226
		CHEMBL192386
		CHEMBL1468708
		CHEMBL1561191
		CHEMBL5077153
		CHEMBL1676
		CHEMBL5220701
		CHEMBL203402
		CHEMBL1405411
		CHEMBL192621
		CHEMBL377560
		CHEMBL211614
		CHEMBL212419
		CHEMBL4462970
		CHEMBL4206798
		CHEMBL3597502
		CHEMBL43064
		CHEMBL4102660
		CHEMBL204434
		CHEMBL185783
		CHEMBL396119
		CHEMBL3914142
		CHEMBL4210210
		CHEMBL1432915
		CHEMBL537887
		CHEMBL3427385
		CHEMBL4171348
		CHEMBL4243739
		CHEMBL191648
		CHEMBL4792390
		CHEMBL1200623
		CHEMBL4076124
		CHEMBL180702
		CHEMBL494491
		CHEMBL5080204
		CHEMBL1613068
		CHEMBL4522968
		CHEMBL211870
		CHEMBL3657148
		CHEMBL1528600
		CHEMBL218220
		CHEMBL5075366
		CHEMBL4587197
		CHEMBL539927
		CHEMBL5072998
		CHEMBL1466913
		CHEMBL4758424
		CHEMBL1539865
		CHEMBL3735770
		CHEMBL4076649
		CHEMBL5176445
		CHEMBL4205118
		CHEMBL4754652
		CHEMBL214558
		CHEMBL191710
		CHEMBL1215331
		CHEMBL1313979
		CHEMBL4635493
		CHEMBL395506
		CHEMBL4637537
		CHEMBL92027
		CHEMBL3827098
		CHEMBL264216
		CHEMBL5070426
		CHEMBL241485
		CHEMBL192055
		CHEMBL3657178
		CHEMBL78905
		CHEMBL196131
		CHEMBL189039
		CHEMBL1082528
		CHEMBL245575
		CHEMBL104416
		CHEMBL315761
		CHEMBL2113002
		CHEMBL4517877
		CHEMBL4594150
		CHEMBL1485005
		CHEMBL3657138
		CHEMBL182237
		CHEMBL280986
		CHEMBL3973526
		CHEMBL232022
		CHEMBL2403354
		CHEMBL1328083
		CHEMBL481189
		CHEMBL1522044
		CHEMBL494698
		CHEMBL204819
		CHEMBL502155
		CHEMBL284453
		CHEMBL5078187
		CHEMBL202691
		CHEMBL1084129
		CHEMBL385279
		CHEMBL4173705
		CHEMBL372411
		CHEMBL371126
		CHEMBL3735106
		CHEMBL4087804
		CHEMBL380359
		CHEMBL198803
		CHEMBL4173298
		CHEMBL4586630
		CHEMBL4447143
		CHEMBL577709
		CHEMBL4746365
		CHEMBL4797729
		CHEMBL3775242
		CHEMBL4755319
		CHEMBL5091622
		CHEMBL4756698
		CHEMBL3775540
		CHEMBL402063
		CHEMBL1504315
		CHEMBL1082864
		CHEMBL4518390
		CHEMBL398634
		CHEMBL3657153
		CHEMBL94116
		CHEMBL4517931
		CHEMBL4873860
		CHEMBL4763497
		CHEMBL371777
		CHEMBL4436391
		CHEMBL73989
		CHEMBL1411209
		CHEMBL379827
		CHEMBL5082229
		CHEMBL1965461
		CHEMBL3578274
		CHEMBL4076352
		CHEMBL1312859
		CHEMBL499809
		CHEMBL4165518
		CHEMBL3427393
		CHEMBL4781320
		CHEMBL1407483
		CHEMBL4447340
		CHEMBL362272
		CHEMBL4799011
		CHEMBL372029
		CHEMBL4062941
		CHEMBL3360845
		CHEMBL1509842
		CHEMBL4789223
		CHEMBL1083754
		CHEMBL183367
		CHEMBL1560367
		CHEMBL1331671
		CHEMBL241303
		CHEMBL4746616
		CHEMBL4859208
		CHEMBL204119
		CHEMBL3213380
		CHEMBL522432
		CHEMBL1326210
		CHEMBL33625
		CHEMBL5077738
		CHEMBL4783287
		CHEMBL379543
		CHEMBL3774584
		CHEMBL1083805
		CHEMBL1983345
		CHEMBL194265
		CHEMBL4086984
		CHEMBL511971
		CHEMBL4640074
		CHEMBL4795387
		CHEMBL1300705
		CHEMBL1606490
		CHEMBL427533
		CHEMBL4763244
		CHEMBL426085
		CHEMBL1548616
		CHEMBL471626
		CHEMBL1470395
		CHEMBL1433062
		CHEMBL5094047
		CHEMBL4161120
		CHEMBL3427410
		CHEMBL214200
		CHEMBL388418
		CHEMBL381489
		CHEMBL3586195
		CHEMBL364345
		CHEMBL4168938
		CHEMBL365999
		CHEMBL135
		CHEMBL4515823
		CHEMBL4756831
		CHEMBL494716
		CHEMBL1094732
		CHEMBL451143
		CHEMBL3196534
		CHEMBL396946
		CHEMBL4759688
		CHEMBL1402012
		CHEMBL196836
		CHEMBL1320651
		CHEMBL5180046
		CHEMBL4633886
		CHEMBL362425
		CHEMBL1305485
		CHEMBL394357
		CHEMBL4544403
		CHEMBL234524
		CHEMBL5091589
		CHEMBL4215448
		CHEMBL1307301
		CHEMBL4165107
		CHEMBL123025
		CHEMBL4065563
		CHEMBL1337538
		CHEMBL1340716
		CHEMBL1702774
		CHEMBL189303
		CHEMBL4170939
		CHEMBL2112469
		CHEMBL203123
		CHEMBL377171
		CHEMBL363412
		CHEMBL192849
		CHEMBL1421864
		CHEMBL213481
		CHEMBL1510990
		CHEMBL4778779
		CHEMBL4464146
		CHEMBL3657160
		CHEMBL183782
		CHEMBL3929730
		CHEMBL195216
		CHEMBL4741828
		CHEMBL524173
		CHEMBL4247291
		CHEMBL4476007
		CHEMBL373095
		CHEMBL205070
		CHEMBL78567
		CHEMBL190104
		CHEMBL523514
		CHEMBL77930
		CHEMBL5192143
		CHEMBL383753
		CHEMBL65354
		CHEMBL1438484
		CHEMBL5191391
		CHEMBL8145
		CHEMBL1085429
		CHEMBL188391
		CHEMBL4175592
		CHEMBL4754747
		CHEMBL188517
		CHEMBL103650
		CHEMBL4516412
		CHEMBL3578285
		CHEMBL4780994
		CHEMBL492454
		CHEMBL394614
		CHEMBL1628170
		CHEMBL4785294
		CHEMBL205989
		CHEMBL4218543
		CHEMBL5205357
		CHEMBL311662
		CHEMBL1301994
		CHEMBL4790840
		CHEMBL92900
		CHEMBL4206393
		CHEMBL192901
		CHEMBL1387920
		CHEMBL494005
		CHEMBL377622
		CHEMBL4227881
		CHEMBL3622365
		CHEMBL195786
		CHEMBL362356
		CHEMBL1599080
		CHEMBL3775116
		CHEMBL196530
		CHEMBL379567
		CHEMBL3815076
		CHEMBL1586116
		CHEMBL4752435
		CHEMBL4647883
		CHEMBL5078199
		CHEMBL5188893
		CHEMBL346455
		CHEMBL4094499
		CHEMBL2112470
		CHEMBL457241
		CHEMBL1501342
		CHEMBL513735
		CHEMBL201013
		CHEMBL313062
		CHEMBL4855559
		CHEMBL374799
		CHEMBL1331281
		CHEMBL377847
		CHEMBL2403357
		CHEMBL4591142
		CHEMBL1628199
		CHEMBL1583952
		CHEMBL1082742
		CHEMBL3196436
		CHEMBL4159900
		CHEMBL4059818
		CHEMBL1402732
		CHEMBL1603599
		CHEMBL1784261
		CHEMBL3657135
		CHEMBL4460877
		CHEMBL4790844
		CHEMBL206336
		CHEMBL381566
		CHEMBL5203346
		CHEMBL4756497
		CHEMBL4203715
		CHEMBL4080172
		CHEMBL1528123
		CHEMBL4640902
		CHEMBL4853571
		CHEMBL1449110
		CHEMBL4456532
		CHEMBL188246
		CHEMBL189073
		CHEMBL4869951
		CHEMBL206584
		CHEMBL205350
		CHEMBL440757
		CHEMBL191841
		CHEMBL1337826
		CHEMBL182980
		CHEMBL180253
		CHEMBL30574
		CHEMBL3964502
		CHEMBL4649834
		CHEMBL1402
		CHEMBL385693
		CHEMBL380844
		CHEMBL3623004
		CHEMBL4534455
		CHEMBL33263
		CHEMBL3597510
		CHEMBL1088485
		CHEMBL195280
		CHEMBL1536373
		CHEMBL4563806
		CHEMBL340111
		CHEMBL3589361
		CHEMBL4855392
		CHEMBL291002
		CHEMBL181248
		CHEMBL4078577
		CHEMBL208978
		CHEMBL219387
		CHEMBL4081295
		CHEMBL1541779
		CHEMBL202155
		CHEMBL391910
		CHEMBL4103564
		CHEMBL3427406
		CHEMBL492874
		CHEMBL9352
		CHEMBL397344
		CHEMBL4451617
		CHEMBL434183
		CHEMBL1453259
		CHEMBL1097377
		CHEMBL4162191
		CHEMBL196585
		CHEMBL5171955
		CHEMBL5091421
		CHEMBL4177307
		CHEMBL185083
		CHEMBL381337
		CHEMBL125119
		CHEMBL1379474
		CHEMBL383253
		CHEMBL4850845
		CHEMBL4744329
		CHEMBL1588408
		CHEMBL30950
		CHEMBL1334930
		CHEMBL438443
		CHEMBL365941
		CHEMBL2401848
		CHEMBL251515
		CHEMBL1366918
		CHEMBL189556
		CHEMBL191715
		CHEMBL214207
		CHEMBL372337
		CHEMBL5084593
		CHEMBL1303477
		CHEMBL329902
		CHEMBL4858543
		CHEMBL1350028
		CHEMBL382097
		CHEMBL4526356
		CHEMBL360802
		CHEMBL1386676
		CHEMBL5078142
		CHEMBL2441814
		CHEMBL5090940
		CHEMBL3427502
		CHEMBL4247401
		CHEMBL1358
		CHEMBL4644611
		CHEMBL369545
		CHEMBL334096
		CHEMBL1413557
		CHEMBL211837
		CHEMBL4542816
		CHEMBL1333501
		CHEMBL3806167
		CHEMBL4548012
		CHEMBL4638997
		CHEMBL316080
		CHEMBL225404
		CHEMBL5092843
		CHEMBL4225034
		CHEMBL204697
		CHEMBL4172935
		CHEMBL211816
		CHEMBL3827137
		CHEMBL3622996
		CHEMBL3263752
		CHEMBL4858474
		CHEMBL85826
		CHEMBL5090144
		CHEMBL4543096
		CHEMBL441537
		CHEMBL496881
		CHEMBL4225156
		CHEMBL313849
		CHEMBL1582458
		CHEMBL289277
		CHEMBL311878
		CHEMBL2103774
		CHEMBL1570659
		CHEMBL1299324
		CHEMBL1985765
		CHEMBL4208076
		CHEMBL3657174
		CHEMBL3597499
		CHEMBL364333
		CHEMBL3208438
		CHEMBL79335
		CHEMBL4453442
		CHEMBL5195371
		CHEMBL1082424
		CHEMBL1500073
		CHEMBL493501
		CHEMBL4849978
		CHEMBL4162177
		CHEMBL101719
		CHEMBL226379
		CHEMBL4069985
		CHEMBL3427388
		CHEMBL5087008
		CHEMBL447837
		CHEMBL4278683
		CHEMBL1458486
		CHEMBL4225690
		CHEMBL206426
		CHEMBL245132
		CHEMBL4164869
		CHEMBL1256103
		CHEMBL5183360
		CHEMBL3657181
		CHEMBL3805318
		CHEMBL1222035
		CHEMBL4781872
		CHEMBL2407651
		CHEMBL493097
		CHEMBL432454
		CHEMBL81
		CHEMBL380876
		CHEMBL264862
		CHEMBL1784259
		CHEMBL4165384
		CHEMBL4745817
		CHEMBL311640
		CHEMBL3427401
		CHEMBL78254
		CHEMBL4743534
		CHEMBL362307
		CHEMBL126164
		CHEMBL5181826
		CHEMBL1543038
		CHEMBL1597933
		CHEMBL4164124
		CHEMBL4752200
		CHEMBL364551
		CHEMBL3657144
		CHEMBL180085
		CHEMBL1087546
		CHEMBL469511
		CHEMBL198204
		CHEMBL1627353
		CHEMBL443831
		CHEMBL5076568
		CHEMBL4080411
		CHEMBL394213
		CHEMBL1487772
		CHEMBL245378
		CHEMBL4871161
		CHEMBL363177
		CHEMBL4083658
		CHEMBL200799
		CHEMBL494321
		CHEMBL5076325
		CHEMBL4160086
		CHEMBL364092
		CHEMBL78831
		CHEMBL4208017
		CHEMBL222454
		CHEMBL482116
		CHEMBL4852827
		CHEMBL5181850
		CHEMBL201569
		CHEMBL202415
		CHEMBL5087621
		CHEMBL197757
		CHEMBL1566820
		CHEMBL365484
		CHEMBL3805921
		CHEMBL1441655
		CHEMBL1350069
		CHEMBL3234858
		CHEMBL516241
		CHEMBL5081424
		CHEMBL5090545
		CHEMBL4065838
		CHEMBL319211
		CHEMBL4086181
		CHEMBL373987
		CHEMBL1384049
		CHEMBL4851830
		CHEMBL5205039
		CHEMBL5178110
		CHEMBL4745512
		CHEMBL4080245
		CHEMBL180538
		CHEMBL4459248
		CHEMBL1507788
		CHEMBL197889
		CHEMBL4746975
		CHEMBL4581069
		CHEMBL1492286
		CHEMBL492453
		CHEMBL5195598
		CHEMBL235497
		CHEMBL183162
		CHEMBL31128
		CHEMBL363963
		CHEMBL186874
		CHEMBL3657164
		CHEMBL4441903
		CHEMBL4163000
		CHEMBL3576885
		CHEMBL4878453
		CHEMBL1431081
		CHEMBL377694
		CHEMBL212923
		CHEMBL438256
		CHEMBL4848758
		CHEMBL4586542
		CHEMBL4536329
		CHEMBL1538325
		CHEMBL4555331
		CHEMBL1431650
		CHEMBL1577029
		CHEMBL195058
		CHEMBL203351
		CHEMBL4789498
		CHEMBL74027
		CHEMBL4553545
		CHEMBL4171598
		CHEMBL392000
		CHEMBL1407108
		CHEMBL4647279
		CHEMBL4438260
		CHEMBL4225059
		CHEMBL472468
		CHEMBL5081355
		CHEMBL4874175
		CHEMBL4279069
		CHEMBL382102
		CHEMBL360338
		CHEMBL216024
		CHEMBL5072101
		CHEMBL4170073
		CHEMBL1304094
		CHEMBL3805170
		CHEMBL210063
		CHEMBL4169456
		CHEMBL1377527
		CHEMBL141305
		CHEMBL1388271
		CHEMBL77851
		CHEMBL1256105
		CHEMBL3775410
		CHEMBL3098275
		CHEMBL202248
		CHEMBL4228923
		CHEMBL437190
		CHEMBL4531047
		CHEMBL212276
		CHEMBL1519846
		CHEMBL204272
		CHEMBL383533
		CHEMBL373743
		CHEMBL192586
		CHEMBL2071172
		CHEMBL4246725
		CHEMBL2403347
		CHEMBL1307842
		CHEMBL1548361
		CHEMBL4103516
		CHEMBL2403355
		CHEMBL193108
		CHEMBL68236
		CHEMBL427166
		CHEMBL5094779
		CHEMBL5085006
		CHEMBL4098433
		CHEMBL495136
		CHEMBL182157
		CHEMBL455215
		CHEMBL5082554
		CHEMBL3235686
		CHEMBL4160734
		CHEMBL241301
		CHEMBL1303886
		CHEMBL4214125
		CHEMBL464360
		CHEMBL202499
		CHEMBL329849
		CHEMBL1342429
		CHEMBL1276308
		CHEMBL3326454
		CHEMBL183092
		CHEMBL187207
		CHEMBL3589354
		CHEMBL216596
		CHEMBL71584
		CHEMBL3657161
		CHEMBL78413
		CHEMBL541908
		CHEMBL4163889
		CHEMBL205009
		CHEMBL1328182
		CHEMBL4456706
		CHEMBL380717
		CHEMBL3827876
		CHEMBL4749269
		CHEMBL187313
		CHEMBL4759597
		CHEMBL4464718
		CHEMBL4226152
		CHEMBL246140
		CHEMBL203442
		CHEMBL1086388
		CHEMBL234733
		CHEMBL4063737
		CHEMBL4069711
		CHEMBL4164133
		CHEMBL460174
		CHEMBL3775389
		CHEMBL1367590
		CHEMBL1439181
		CHEMBL4645668
		CHEMBL5086315
		CHEMBL5074047
		CHEMBL4571357
		CHEMBL65221
		CHEMBL1496978
		CHEMBL1421887
		CHEMBL4237922
		CHEMBL190467
		CHEMBL3827193
		CHEMBL4168008
		CHEMBL1083179
		CHEMBL1410824
		CHEMBL359774
		CHEMBL201517
		CHEMBL239723
		CHEMBL198679
		CHEMBL1399039
		CHEMBL3427397
		CHEMBL3597501
		CHEMBL193727
		CHEMBL378675
		CHEMBL4864337
		CHEMBL1341814
		CHEMBL4075184
		CHEMBL201364
		CHEMBL3360848
		CHEMBL4591338
		CHEMBL209650
		CHEMBL3657147
		CHEMBL3931922
		CHEMBL212185
		CHEMBL203370
		CHEMBL4228617
		CHEMBL249700
		CHEMBL4585080
		CHEMBL3775473
		CHEMBL1347829
		CHEMBL101083
		CHEMBL380720
		CHEMBL3956562
		CHEMBL4789907
		CHEMBL367588
		CHEMBL1383151
		CHEMBL204317
		CHEMBL5171498
		CHEMBL3427386
		CHEMBL389394
		CHEMBL186513
		CHEMBL184974
		CHEMBL379314
		CHEMBL4799234
		CHEMBL359671
		CHEMBL501952
		CHEMBL90072
		CHEMBL1087426
		CHEMBL1404523
		CHEMBL204389
		CHEMBL103294
		CHEMBL425439
		CHEMBL1606174
		CHEMBL203515
		CHEMBL4800654
		CHEMBL4064677
		CHEMBL379234
		CHEMBL240230
		CHEMBL4470926
		CHEMBL144897
		CHEMBL3234863
		CHEMBL1372307
		CHEMBL203519
		CHEMBL4461269
		CHEMBL1519669
		CHEMBL187915
		CHEMBL1070
		CHEMBL5086103
		CHEMBL1434189
		CHEMBL362793
		CHEMBL4528514
		CHEMBL193207
		CHEMBL3775375
		CHEMBL4106817
		CHEMBL210143
		CHEMBL309294
		CHEMBL195723
		CHEMBL1300008
		CHEMBL195217
		CHEMBL195212
		CHEMBL3109154
		CHEMBL1996233
		CHEMBL187393
		CHEMBL179929
		CHEMBL3657177
		CHEMBL1087683
		CHEMBL294209
		CHEMBL4176843
		CHEMBL4742862
		CHEMBL4564385
		CHEMBL1341057
		CHEMBL219467
		CHEMBL1377973
		CHEMBL4224776
		CHEMBL482642
		CHEMBL5169445
		CHEMBL4588609
		CHEMBL192187
		CHEMBL379821
		CHEMBL1086775
		CHEMBL1422039
		CHEMBL1464457
		CHEMBL421368
		CHEMBL378581
		CHEMBL203810
		CHEMBL4098201
		CHEMBL51483
		CHEMBL3427409
		CHEMBL4241067
		CHEMBL312597
		CHEMBL3589364
		CHEMBL185012
		CHEMBL440283
		CHEMBL4570601
		CHEMBL4171332
		CHEMBL398455
		CHEMBL186598
		CHEMBL4852984
		CHEMBL4247551
		CHEMBL4582563
		CHEMBL1405182
		CHEMBL4877968
		CHEMBL379441
		CHEMBL196583
		CHEMBL4072611
